ID,Text,Label
@MDRasel-zr2ry,আলহামদুলিল্লাহ বাংলাদেশ জামায়াতে ইসলামী ও ইসলামী ছাত্রশিবির জিন্দাবাদ,1
@MdSojib-jd9lg,Alhamdulillah,1
@AshrafulAlamSiddiquey,আলহামদুলিল্লাহ ❤,1
@mdtijulislam7655,নারায়ে তাকবীর আল্লাহু আকবার,1
@kamalahmed7594,থলের বিরাল বেরিয়ে আসছে 😂,0
@SohelRana-m5d,"ছাত্রশিবিরের তুলনা শুধু ছাত্রশিবিরই, ছাত্রশিবির ছাড়া কল্পনাও করা যায় না কোন আন্দোলন। আল্লাহতালার মেহেরবানীতে ছাত্রশিবির মানেই সফলতা🎉। সকল সংগ্রামী ছাত্র জনতা কে সংগ্রামী শুভেচ্ছা",1
@MdRubelfaraji-mi2nb,বিচার হবে,0
@snabsbsmfbsma676,আমরা সকল নাগরিক বাংলাদেশের সেবক হিসাবে জামায়াত ইসলাম ছাত্র শিবির কে সরকার হিসাবে দেখতে চাই। সৎ লোকের শাসন চাই আল কোর আনের আইন চাই।,1
@ziaulhaque7507,"আলহামদুলিল্লাহ,,,, তাই তো বলি এটা কিভাবে সম্ভব",1
@JakirHossain-f2q,ওগুলো ফেছিবাদ তবে এখন জেটা হচ্ছে সেটাকি,0
@snabsbsmfbsma676,জামায়াত ইসলাম ছাত্র শিবির কে সরকার হিসাবে দেখতে চাই,1
@mdsirajMdsiraj-j7n,আলহামদুলিল্লাহ্,1
@irisali4852,Good man,1
@mdmonjur4498,এদেশের জংলীরা ঢুকে পড়েছে,0
@filetheme-themepluginscrip2524,"প্রিয় কাফেলার প্রিয় কর্মী,  অভিনন্দন।",1
@RuhulAmin-o7b8n,বাংলাদেশ ইসলামী ছাত্রশিবির জিন্দাবাদ,1
@towhidulislam1505,পরিবারের সকল ভোট জামায়াত পাবে ইনশাআল্লাহ।,1
@razaulkorim8279,Ai kobor sune 2 cokhe kusir kanna aseshe dwoa roelo satto  &#39;s birer jonno,1
@md.rafiqulislam5381,জামায়াত ইসলাম কি আবার পরিচয় পেলো❤️❤️❤️❤️,1
@mdsharifulislam5335,❤❤❤❤ Love from Singapore,1
@MdShakib-c3o,"সালা রাজাকারের বাচ্চা,,,",0
@RokonuzzamanRokon-m7m,Mukhay modhu ontoray bish,0
@bashfultv5410,মাশাল্লাহ ❤❤,1
@RokonuzzamanRokon-m7m,Ai rajakar doler agun deaour bichar hobay shomoyer bapar matro !,0
@MdBaijid-zj4in,প্রাণের প্রিয় সংগঠন ইসলামী ছাত্রশিবির,1
@saifurrahman1119,Alhamdulillah ❤❤,1
@abdulmazed6119,আআলহামদুলিল্লাহ।  যদিও আমি রাজনীতি করি না।  কিন্তু শুনে ভাল লাগলো।,1
@beingalone9629,Shibir chara andolon sofol hobe vablen ki vabe. Praner shongothon,1
@RokonuzzamanRokon-m7m,Moulobadider utthan hairay Bangladesh,0
@arnayan1952,ছাত্র শিবির আসলেই একেক্টা জিনিস। আল্লাহ আপনাদের কবুল করুন হকের পথে,1
@MdRifatKhan-tq9kh,Vaika dakhlai mon vora jaccha,1
@mdsohagmahmud8196,অসাধারণ অনুভুতি যত জানি তত ভালো বাংলাদেশ জামায়াত ইসলাম,1
@MdArif-k3g8k,অসাধারণ,1
@md.khalilurRahmanazad,যে দিন 6 তারিখের কর্মসূচি যখন 5 তারিখে নিয়ে আসা হয়েছে সেটাই এই মাথার কৌশল।,1
@mdKhalil7551,দীর্ঘজিবি হোক বাংলার সোনার ছেলেরা।,1
@DigitialInfo,সেরা সংগঠন,1
@mdKhalil7551,"মাশাআল্লাহ, আলহামদু লিল্লাহ ❤❤❤",1
@BadshaMiah-l3r,"করোনা কালিন সময়ে আমাদের  মিঠাপুকুরে একজন  ইউএনও  স্যার  ছিলো,  উনি ধার্মিক মুখে দাড়ি অত্যন্ত  ন্যায় বিচারক হিসেবেও কাজ করে ছিলন।  প্যন্ট পরতেন গিরার উপর এই জন্য আওয়ামী লীগের  লোক ওনাকে শিবির বলতেন। এতে বুঝতে পারছি যারা ভালো তারাই  শিবির ?",1
@MahmudHasan-x1b,জামায়াতে ইসলামী জিন্দাবাদ❤,1
@mdkhairul478,মিঃ মাস্টারমাইন্ড,1
@ARASHI2.O-r9y,❤❤❤Alhamdulillah ❤❤❤,1
@muhammadmozammelhossain9444,বিপ্লব বেহাত হয়েছে।,0
@MajbaMajba-oe8bo,ছাত্রশিবির কেবলমাত্র ভয় করে আল্লাহকে এবং অন্যায়কে এছাড়া কাউকে তারা ভয় করে না,1
@MohammadAli-wf4zh,"এতোগুলো ছাত্র মারা গেলো, সেই আসছে একটা রাজনৈতিক দলের হয়ে ক্রেডিট নিতে। ক্যাম্পাস এ রাজনীতি নিষিদ্ধ হলে তাকেও ক্যাম্পাস এ নিষিদ্ধ করা হোক।",0
@AbdurRazzak-zr3nt,আলহামদুলিল্লাহ,1
@Numan712,শেখ হাসিনা ঠিক বলেছিল,0
@AyubAli-wd4ez,"পৃথিবীতে এমন একটি দল থাকবে, জারা কিয়ামত পর্যন্ত মানুষ কে  আল্লাহর পথে ডাকবে,,, ( আল কোরআন)।। আমি বিশ্বাস করি,, বাংলাদেশের ভূখন্ডে,,, জামায়াত + শিবির,,, কোরআনে বর্নিত সেই দল।।এ টি এন বাংলা কে ধন্যবাদ।",1
@mdharunurrashid69,Shibir is great ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1
@MohammadAzom-kh6zk,আমাদের সাতকানিয়ার গর্বিত সন্তান সাদিক ভাই🎉❤। সঠিক বলেছেন সাদিক ভাই।,1
@evaEva-nr3nr,ভালো,1
@MSTAHAMMAD-cg9jr,শুধু ঢাকা নয় টেকনাফ থেকে তেতুলিয়া পর্যন্ত প্রত্যেকটা স্কুল কলেজে বাড়ি ঘরে শিবির রয়েছে। আল্লাহু আকবর,1
@aryanahmedferdauskhan3089,"আমরা তরুণ প্রজন্ম  জামাত ইসলামীকে চাই,,, ইনশাআল্লাহ 💝💯✊✊✊✊✊✊✊",1
@alimranhemal1091,দরকার ছিলনা এতোতাড়া তাড়ি প্রকাশ করা৷,0
@MOFAZZALHOSSAIN-u9v,সর্বনাশ 🤣🤣🤣🤣😜😜😜😜😜🫣🫣🫣😍😍😍😍🥰🥰🥰🥰🥰,0
@mdsirazulislam432,ছাত্রশিবিরের বলিষ্ঠ ভুমিকার কারনেই ২৪ নতুন বাংলাদেশ এটা অস্বীকার করার কোনো সুযোগ নাই। ঈমানী শক্তির কাছে যুগ যুগ ধরে সকল অপশক্তি অসহায় আত্মসমর্পণ করেছে।,1
@MSTAHAMMAD-cg9jr,নারায়ে তাকবির আল্লাহু আকবর ❤,1
@habibmollah4502,ইসলামী ফ্যাসিবাদে নয় আওয়ামী ফ্যাসিবাদ হবে,1
@AtlasRoXEdu,Cheleta kintu shei mature🙂,1
@MELON-tn7gc,দেশটা কয়েক বছর পিছিয়ে যাবে।।,0
@MdRASEL-pm9zi,allahaminnice 😊,1
@mdshajahan3633,ছাএদের সাথে বেইমানি করছে সেই নিজের  দলের লাভের জন্য। ৯৬/৯৮ সালের ইতিহাস হাস জেনেছি তারা এমনি।,0
